state,county,latitude,longitude
ID,Bannock,42.770177,-112.259807
ID,Bingham,43.033131,-112.428535
ID,Power,42.635233,-112.945777
ID,Butte,43.634236,-113.213308
ID,Caribou,42.813756,-111.52793
ID,Bear Lake,42.295466,-111.373414
ID,Custer,44.50599,-114.222666
ID,Franklin,42.207519,-111.997341
ID,Lemhi,44.968059,-113.816735
ID,Oneida,42.234859,-112.599201
ID,Twin Falls,42.443224,-114.629497
ID,Cassia,42.339326,-113.461324
ID,Blaine,43.39476,-114.217718
ID,Gooding,42.918993,-114.887601
ID,Camas,43.528155,-114.730694
ID,Lincoln,42.888995,-114.289216
ID,Jerome,42.586804,-114.246706
ID,Minidoka,42.564732,-113.809824
ID,Bonneville,43.516701,-111.691535
ID,Fremont,44.015259,-111.42527
ID,Teton,43.713752,-111.158402
ID,Clark,44.177432,-112.219898
ID,Jefferson,43.878511,-112.260858
ID,Madison,43.79132,-111.771375
ID,Nez Perce,46.3646,-116.860852
ID,Clearwater,46.507385,-116.296141
ID,Idaho,45.688686,-115.596198
ID,Lewis,46.269379,-116.539248
ID,Latah,46.582376,-116.739999
ID,Elmore,43.847915,-115.253751
ID,Boise,44.088695,-116.065807
ID,Owyhee,42.613957,-115.841917
ID,Canyon,43.630795,-116.717598
ID,Washington,44.642508,-116.690316
ID,Valley,44.692713,-115.641659
ID,Adams,44.853452,-116.548601
ID,Ada,43.735179,-116.41033
ID,Gem,43.908876,-116.492657
ID,Payette,43.974615,-116.900775
ID,Kootenai,47.922361,-116.686007
ID,Shoshone,47.501205,-115.644501
ID,Bonner,48.274708,-116.604444
ID,Boundary,48.814078,-116.398202
ID,Benewah,47.146411,-116.915483
UT,Duchesne,40.320728,-110.435974
UT,Utah,40.395796,-111.803101
UT,Salt Lake,40.592045,-112.0786
UT,Uintah,40.443106,-109.505593
UT,Davis,40.874038,-111.870994
UT,Summit,40.840518,-111.322754
UT,Morgan,41.090456,-111.486959
UT,Tooele,40.270806,-112.689833
UT,Daggett,40.936315,-109.432883
UT,Rich,41.907816,-111.379691
UT,Wasatch,40.517678,-111.348882
UT,Weber,41.178743,-112.052525
UT,Box Elder,41.609266,-112.124107
UT,Cache,41.816936,-111.998197
UT,Carbon,39.567883,-110.650901
UT,San Juan,37.748946,-110.22691
UT,Emery,39.196393,-111.052868
UT,Grand,38.999877,-109.615008
UT,Sevier,38.959002,-111.904385
UT,Sanpete,39.192478,-111.719605
UT,Millard,39.247056,-112.526542
UT,Juab,39.941737,-112.174424
UT,Kane,37.438637,-112.482285
UT,Garfield,37.729535,-110.543374
UT,Beaver,38.315334,-112.798228
UT,Iron,37.721369,-113.663891
UT,Wayne,38.327826,-111.526391
UT,Washington,37.46693,-113.624783
UT,Piute,38.182708,-112.232857
AZ,Maricopa,33.703967,-112.351835
AZ,Pinal,33.393398,-111.478975
AZ,Gila,33.576401,-110.855618
AZ,Pima,31.970131,-111.890713
AZ,Yavapai,34.075451,-112.134005
AZ,La Paz,33.95782,-114.003634
AZ,Yuma,32.825705,-113.525199
AZ,Mohave,35.74782,-113.8106
AZ,Graham,33.038678,-109.785973
AZ,Greenlee,32.991251,-109.255872
AZ,Cochise,32.035885,-110.262611
AZ,Santa Cruz,31.609653,-110.563551
AZ,Navajo,34.570811,-110.032025
AZ,Apache,34.177052,-109.240647
AZ,Coconino,35.537441,-111.27586
NM,Sandoval,35.337752,-106.392905
NM,Valencia,34.651051,-106.695247
NM,Cibola,35.273985,-107.991394
NM,Bernalillo,35.124363,-106.375103
NM,Torrance,34.650925,-105.880597
NM,Santa Fe,35.264653,-106.083792
NM,Socorro,34.230014,-107.374545
NM,Rio Arriba,36.230711,-107.070343
NM,San Juan,36.711152,-107.974666
NM,Mckinley,35.344949,-108.101102
NM,Taos,36.803628,-105.585441
NM,San Miguel,35.456288,-104.679611
NM,Los Alamos,35.849514,-106.288482
NM,Colfax,36.512495,-104.919697
NM,Guadalupe,34.781908,-104.718891
NM,Mora,36.008302,-105.023886
NM,Harding,35.804116,-103.902091
NM,Catron,33.913868,-108.649811
NM,Sierra,33.160602,-107.266914
NM,Dona Ana,32.52512,-107.100101
NM,Hidalgo,32.055007,-108.62913
NM,Grant,32.783939,-108.185406
NM,Luna,32.221057,-107.588344
NM,Curry,34.497241,-103.294978
NM,Roosevelt,33.928379,-103.274249
NM,Lea,32.690034,-103.209405
NM,De Baca,34.531467,-104.174298
NM,Quay,34.753722,-103.970607
NM,Chaves,33.346666,-104.593687
NM,Eddy,32.622225,-104.433331
NM,Lincoln,33.641799,-105.875816
NM,Otero,32.870046,-105.948967
NM,Union,36.369783,-103.505541
NV,Clark,36.322484,-114.819717
NV,Lincoln,37.472491,-115.143709
NV,Nye,36.819857,-116.609372
NV,Esmeralda,37.585111,-117.604871
NV,White Pine,39.314155,-114.840433
NV,Lander,40.046976,-117.19669
NV,Eureka,39.547797,-115.993806
NV,Washoe,39.239457,-119.971133
NV,Lyon,39.103007,-119.482264
NV,Humboldt,41.263287,-118.174506
NV,Churchill,39.479393,-118.296879
NV,Douglas,38.818277,-119.649498
NV,Mineral,38.576848,-118.690644
NV,Pershing,40.649475,-118.288693
NV,Storey,39.332488,-119.613509
NV,Carson City,39.154485,-119.73074
NV,Elko,40.905583,-115.534429
CA,Los Angeles,33.973951,-118.248405
CA,Orange,33.640302,-117.769442
CA,Ventura,34.032383,-119.1343
CA,San Bernardino,34.839964,-115.967051
CA,Riverside,33.752886,-116.055617
CA,San Diego,32.74081,-116.976341
CA,Imperial,32.782242,-114.561905
CA,Inyo,36.235817,-117.144513
CA,Santa Barbara,34.405045,-119.520525
CA,Tulare,35.85829,-119.303735
CA,Kings,36.316529,-119.704594
CA,Kern,35.311064,-118.659604
CA,Fresno,36.247025,-120.381432
CA,San Luis Obispo,35.265573,-120.62122
CA,Monterey,35.907585,-120.937371
CA,Mono,37.496842,-118.624903
CA,Madera,37.379045,-119.736326
CA,Merced,37.073301,-120.623363
CA,Mariposa,37.51165,-119.652872
CA,San Mateo,37.516644,-122.29339
CA,Santa Clara,37.238842,-121.885066
CA,San Francisco,37.784827,-122.727802
CA,Sacramento,38.380456,-121.555406
CA,Alameda,37.770563,-122.264779
CA,Contra Costa,37.832075,-121.916718
CA,Solano,38.1012,-122.032061
CA,Marin,37.970948,-122.504286
CA,Sonoma,38.351416,-122.974134
CA,Santa Cruz,37.05297,-121.949418
CA,San Benito,36.828078,-121.3924
CA,San Joaquin,37.672196,-121.298794
CA,Calaveras,38.092294,-120.535316
CA,Tuolumne,37.822025,-120.241685
CA,Stanislaus,37.561889,-120.967976
CA,Mendocino,39.168027,-123.393401
CA,Lake,38.946476,-122.657017
CA,Humboldt,40.646324,-124.025773
CA,Trinity,40.477722,-123.107281
CA,Del Norte,41.744452,-124.056897
CA,Siskiyou,41.451129,-123.467024
CA,Amador,38.418568,-120.831845
CA,Placer,39.014933,-121.07047
CA,Yolo,38.591854,-121.537801
CA,El Dorado,38.81419,-120.895188
CA,Alpine,38.575433,-120.285021
CA,Sutter,38.837134,-121.551933
CA,Yuba,39.08337,-121.397892
CA,Nevada,39.167276,-120.964275
CA,Sierra,39.466324,-120.829633
CA,Colusa,39.0134,-121.996852
CA,Glenn,39.698298,-122.168928
CA,Butte,39.409669,-121.406274
CA,Plumas,39.912222,-120.834958
CA,Shasta,40.675738,-122.456982
CA,Modoc,41.236677,-120.932949
CA,Lassen,41.131506,-121.128616
CA,Tehama,40.125399,-122.135411
HI,Honolulu,21.39065,-157.927829
HI,Kauai,22.055787,-159.454519
HI,Hawaii,19.269226,-155.757929
HI,Maui,20.849675,-156.165622
AS,American Samoa,-7.209975,-170.7716
GU,Guam,13.444257,144.786297
PW,Palau,7.225664,134.362169
FM,Federated States Of Micro,7.138297,151.503116
MP,Northern Mariana Islands,15.190135,145.740804
MH,Marshall Islands,11.140496,166.410291
OR,Wasco,45.263301,-121.088513
OR,Marion,45.224241,-122.8198
OR,Clackamas,45.247636,-122.468991
OR,Washington,45.496289,-122.800146
OR,Multnomah,45.582981,-122.101103
OR,Hood River,45.671017,-121.868565
OR,Columbia,46.066499,-123.205886
OR,Sherman,45.306543,-120.797313
OR,Yamhill,45.121454,-123.191368
OR,Clatsop,45.810934,-123.962989
OR,Tillamook,45.609399,-123.894297
OR,Polk,44.99351,-123.107442
OR,Linn,44.594489,-122.581676
OR,Benton,44.377113,-123.588271
OR,Lincoln,44.832205,-124.050272
OR,Lane,44.117868,-123.074193
OR,Curry,42.656925,-124.133206
OR,Coos,43.246918,-124.231068
OR,Douglas,42.834139,-123.13216
OR,Klamath,43.51799,-121.949514
OR,Josephine,42.652236,-123.425008
OR,Jackson,42.482623,-122.72255
OR,Lake,42.805272,-120.355294
OR,Deschutes,44.082037,-121.227125
OR,Harney,43.019785,-119.069624
OR,Jefferson,44.538351,-121.321903
OR,Wheeler,44.644668,-120.014665
OR,Crook,44.127641,-119.864655
OR,Umatilla,45.711814,-118.637974
OR,Gilliam,45.567282,-120.275127
OR,Baker,44.754237,-117.742659
OR,Grant,44.477794,-118.947769
OR,Morrow,45.419841,-119.6575
OR,Union,45.341881,-117.872662
OR,Wallowa,45.648199,-117.169858
OR,Malheur,43.785214,-117.368446
WA,King,47.465495,-121.821908
WA,Snohomish,47.840068,-122.197238
WA,Kitsap,47.680763,-122.576199
WA,Whatcom,48.688554,-122.186966
WA,Skagit,48.499172,-122.607111
WA,San Juan,48.610644,-122.921551
WA,Island,47.956934,-122.417721
WA,Pierce,47.156263,-122.706706
WA,Clallam,48.006094,-124.360572
WA,Jefferson,47.698291,-122.943809
WA,Lewis,46.53912,-122.100372
WA,Thurston,46.984767,-122.869079
WA,Grays Harbor,47.002735,-123.67129
WA,Mason,47.322429,-122.984003
WA,Pacific,46.637057,-123.884996
WA,Cowlitz,46.379714,-123.056039
WA,Clark,45.923556,-122.450194
WA,Klickitat,45.850437,-121.312852
WA,Skamania,45.784205,-121.841736
WA,Wahkiakum,46.214628,-123.334899
WA,Chelan,47.573816,-120.351884
WA,Douglas,47.497831,-120.214402
WA,Okanogan,48.365236,-119.829391
WA,Grant,47.177565,-119.401958
WA,Yakima,46.644476,-120.725557
WA,Kittitas,47.156558,-120.806926
WA,Spokane,47.643803,-117.59205
WA,Lincoln,47.60894,-118.399551
WA,Stevens,47.913372,-117.797447
WA,Whitman,46.96178,-117.687163
WA,Adams,46.859127,-118.161058
WA,Ferry,48.84269,-118.182764
WA,Pend Oreille,48.510409,-117.348383
WA,Franklin,46.42066,-118.899447
WA,Benton,46.24204,-119.483517
WA,Walla Walla,46.196597,-118.901678
WA,Columbia,46.392683,-117.94953
WA,Garfield,46.475341,-117.537763
WA,Asotin,46.121593,-117.17858
AK,Anchorage,61.287624,-149.486981
AK,Aleutians West,54.24018,-176.787412
AK,Lake And Peninsula,58.268704,-156.648418
AK,Kodiak Island,57.701171,-153.505567
AK,Bethel,60.314735,-163.118947
AK,Aleutians East,55.430594,-162.55813
AK,Wade Hampton,62.117231,-163.237636
AK,Dillingham,58.962101,-163.118947
AK,Kenai Peninsula,59.837116,-151.70781
AK,Yukon Koyukuk,65.226375,-151.025085
AK,Valdez Cordova,61.470966,-144.991027
AK,Bristol Bay,58.655425,-156.788199
AK,Matanuska Susitna,62.257284,-149.633916
AK,Nome,64.755604,-165.672344
AK,Yakutat,58.331798,-135.181256
AK,Fairbanks North Star,64.644047,-147.522052
AK,Denali,63.543571,-149.986676
AK,North Slope,66.693255,-153.993988
AK,Northwest Arctic,66.868442,-159.843924
AK,Southeast Fairbanks,63.870552,-144.002648
AK,Juneau,58.373561,-134.523946
AK,Skagway Hoonah Angoon,57.500525,-134.585954
AK,Haines,59.312688,-135.681153
AK,Wrangell Petersburg,56.973554,-133.935996
AK,Sitka,57.080818,-135.318348
AK,Ketchikan Gateway,55.400674,-131.67409
AK,Prince Wales Ketchikan,55.517921,-132.003244
